RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,D_2015_03_31,D_2015_04_30,D_2015_05_31,D_2015_06_30,D_2015_07_31,D_2015_08_31,D_2015_09_30,D_2015_10_31,D_2015_11_30,D_2015_12_31,D_2016_01_31,D_2016_02_29,D_2016_03_31,D_2016_04_30,D_2016_05_31,D_2016_06_30,D_2016_07_31,D_2016_08_31,D_2016_09_30,D_2016_10_31,D_2016_11_30,D_2016_12_31,D_2017_01_31,D_2017_02_28,D_2017_03_31,D_2017_04_30,D_2017_05_31,D_2017_06_30,D_2017_07_31,D_2017_08_31,D_2017_09_30,D_2017_10_31,D_2017_11_30,D_2017_12_31,D_2018_01_31,D_2018_02_28,D_2018_03_31,D_2018_04_30,D_2018_05_31,D_2018_06_30,D_2018_07_31,D_2018_08_31,D_2018_09_30,D_2018_10_31,D_2018_11_30,D_2018_12_31,D_2019_01_31,D_2019_02_28,D_2019_03_31,D_2019_04_30,D_2019_05_31,D_2019_06_30,D_2019_07_31,D_2019_08_31,D_2019_09_30,D_2019_10_31,D_2019_11_30,D_2019_12_31,D_20D_20_01_31,D_20D_20_02_29,D_20D_20_03_31,D_20D_20_04_30,D_20D_20_05_31,D_20D_20_06_30,D_20D_20_07_31,D_20D_20_08_31,D_20D_20_09_30,D_20D_20_10_31,D_20D_20_11_30,D_20D_20_12_31,D_2021_01_31,D_2021_02_28,D_2021_03_31,D_2021_04_30,D_2021_05_31,D_2021_06_30,D_2021_07_31,D_2021_08_31,D_2021_09_30,D_2021_10_31,D_2021_11_30,D_2021_12_31,D_2022_01_31,D_2022_02_28,D_2022_03_31,D_2022_04_30,D_2022_05_31,D_2022_06_30,D_2022_07_31,D_2022_08_31,D_2022_09_30,D_2022_10_31,D_2022_11_30,D_2022_12_31,D_2023_01_31,D_2023_02_28
124912,972,Kendale Lakes,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.03112348237,1959.032363976335,2079.9571478149455,2095.3712991299844,2150.835555294283,2126.5513379175527,2252.8907059022954,2337.587020271164,2419.6061813391216,2439.7393080562124,2476.977914375949,2506.225490456136,2478.6537586130353,2443.8375401129074,2419.1536383770845,2448.555555555556
15128,973,Kernersville,city,NC,NC,"Winston-Salem, NC",Forsyth County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.1026958202267,1627.3462520991259,1642.807379691819,1665.444285559883,1679.2232866967488,1674.6998254081075,1699.1864026188134,1707.2878355596995,1704.7004212087131,1703.2052117729747,1697.0585624332605,1724.5
4426,974,Dublin,city,OH,OH,"Columbus, OH",Franklin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.5377557692864,1434.2316377480822,1441.170207304888,1472.5453203360885,1486.7276058874281,1485.685713912603,1481.7824220126433,1472.9010281745443,1484.3993224374708,1474.8701332073151,1490.1105519340476,1482.6616600859425,1508.4221253858118,1522.5536025800527,1535.0924464660773,1514.1460947961102,1494.8965260353286,1488.2924498547193,1483.7040925049082,1503.7824380539596,1509.184082221248,1530.7380265416543,1530.6269226966908,1535.3616484380675,1523.004365139252,1516.8742834860716,1506.1015908332236,1522.083975652051,1567.9809212093892,1603.1248445387612,1637.3125073939543,1647.975653065353,1709.4492403400966,1754.5045852376877,1752.1621422481232,1717.61281373133,1700.1680775462642,1691.1532563330463,1713.266770800481,1728.0081153728042,1802.4760273352044,1867.9121899886484,1926.5235898087847,1955.0661453426162,1921.6740727974334,1884.347402012264,1833.8289921119365,1802.6452801255732,1789.2590995036614,1781.023128654648,1790.2333333333333
126356,975,Tamiami,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.662079566851,2604.7648051996935,2700.745909373942,2755.557553061217,2778.3577371657652,2708.297450927687,2719.4326343992693,2794.102220965007,2918.7559647997687,3083.6651995623743,3263.900086849241,3402.814239518575,3260.805555555555
16554,976,Euless,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,,,,,,,,,,,1167.6181858889565,1182.7859101340948,1175.6288982654808,1187.8781841247755,1188.79911670434,1189.2124319895622,1193.9740755739463,1208.8378788057955,1225.5978910780047,1228.7884272191384,1216.266870983474,1203.3545760064746,1191.4186048976173,1192.9239986457217,1205.6941406028639,1212.8267083997223,1234.455776834152,1255.9014542735606,1277.7661309446098,1282.5950843150426,1289.2895901371076,1292.6547234000234,1298.1165669463617,1287.3464122591347,1273.8073324969391,1277.2177965648352,1280.1116999915919,1297.226137585443,1295.4775874237494,1305.908385698693,1303.7961411622125,1312.962214750063,1309.5753600015998,1315.534013315608,1307.6165644658647,1314.7404377670973,1323.4141612188587,1325.5831552047844,1321.819392027809,1324.8100240587846,1332.4270789745065,1344.973699613172,1344.3708524612086,1349.76738010467,1347.5849084028187,1355.404179862919,1363.7753372561906,1373.5404564746796,1375.2186770055775,1376.586578685754,1374.510697066144,1374.147024955635,1361.2556626578678,1357.754748736759,1369.1022406137185,1389.688602493304,1396.256544527903,1392.1453106862039,1371.988114848839,1377.1601293983529,1376.0943409401686,1383.631211731123,1391.5631887250875,1393.477852629328,1421.0989303956858,1443.9625244708723,1485.5596315567439,1513.103034899262,1556.8559608012338,1589.5002627536107,1612.271670609224,1629.1704473632421,1618.7734903448256,1631.9307877452266,1635.1569167425569,1672.5120042324716,1701.62025184438,1734.3501170129573,1765.5021466638257,1788.5292456447607,1787.9542253795828,1792.308282341817,1797.9610449796942,1777.3097272738746,1743.5662874065895,1722.8362573099414
6943,977,Santee,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,,,,,,,,,,,,,,1616.3092127253858,1629.4518270210579,1630.023992520982,1676.6543390822983,1683.8423290468595,1695.52508719111,1667.2835153913938,1665.3182595363112,1663.6062628827792,1665.7234863260912,1680.0757009900021,1691.7559598612895,1706.9595482221303,1730.788079207734,1735.519774353897,1752.29392503245,1763.412001746626,,1783.4483368564172,1765.903738797597,1769.9539994006977,1778.5371444734303,1784.9523707458352,1784.9176293360233,1786.5822385195995,1767.614582377214,1789.942259596299,1812.7381059943655,1857.7171901991949,1861.2909123664376,1854.5851668876462,1861.9827355689126,1890.48900976348,1906.407208422749,1898.4340300323197,1863.3779338527265,1859.2026108713308,1878.3016732247481,1912.1435045508322,1935.8390082085114,1951.0265311735316,1955.184880280059,1968.8132546393017,1950.1880974453215,1931.357239068316,1920.3553606612882,1936.0898163879044,1959.2392282575872,1955.8598085842425,1970.0935920123227,1970.4871101633535,1997.3193673380083,2010.7258616916884,2023.33140862754,2024.484515345804,2013.689677474043,2005.699409370584,1995.5975451309973,2010.9374075374208,2031.704555750753,2067.1736488360157,2090.3931632604995,2122.944114103981,2161.022578830378,2214.361555682905,2286.693392574104,2336.2062042375833,2358.019325412406,2367.4834635901966,2398.8285872777396,2428.3924483020805,2468.624230691218,2473.757980376762,2533.924857515495,2571.6819680777453,2620.548703253757,2695.8216820305233,2727.586119515623,2733.1127514425543,2704.0104681639837,2699.1908900181543,2724.346384533089,2727.0634920634925
4854,978,Garner,city,NC,NC,"Raleigh-Cary, NC",Wake County,,,,,,,,,,,,,,,,,,,,,1159.5638100197846,1155.738391847472,1155.1080915649645,1155.150752702236,1167.452819676932,1181.0044706323113,1185.7235254734233,,1205.647321283879,1207.4530609199544,1205.9598627381688,1209.603751917028,1221.4371332051805,1214.8743057575498,1209.086909880956,1198.443341401089,1217.0524810721186,1226.6860900007277,1241.0749322035815,1257.9506211344242,1273.969471741305,1276.2033455099197,1259.3784921626273,1265.455145390267,1262.6903361540274,1266.7378365294978,1253.5530250810762,1262.0890203559381,1266.5536757812852,1281.2750364165609,1299.31444617481,1317.2962463184433,1332.3637625650122,1333.5310081814946,1335.3841898034793,1329.8179006394378,1336.9217130795887,1339.7231309913523,1337.7157888251718,1326.4662289267467,1307.2080989215622,1306.8881455659553,1311.4427429755972,1341.110706312369,1373.486588439938,1392.3639069235549,1403.7690078924268,1399.519870454866,1421.3039855883228,1426.2221043735296,1430.9562462209863,1416.2571830606662,1424.3435582850316,1457.041310493284,1483.907006722263,1508.5782786479454,1531.517565285664,1578.889812519399,1628.83257248426,1644.4820630103281,1636.4619136908389,1622.9719707922898,1642.720249795201,1665.9976340622243,1683.123267776215,1684.036499352423,1693.6368841182807,1714.985879692414,1724.525545719356,1736.3869911666936,1746.811229255456,1757.0990590634726,1747.6740322577066,1751.7569262310014,1760.2807867692488,1756.5041666666666
54450,979,Smyrna,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford County,,,,,,,,,,,,,,,1271.785516823065,1230.9080886665283,1248.1266478216428,1246.7199385719937,1240.5705625670957,1247.990703548878,1276.9175086680066,1341.0781602000493,1332.9142683880518,1315.448168145439,1326.2674534712805,1347.1087434629324,1373.3621253445958,1340.0788678674971,1329.7928245367452,1330.154422025038,1375.5885665460796,1393.013314391863,1378.381602895751,1292.225055670825,1292.8983655836491,1270.5959078705755,1363.8432473998312,1388.6351058486136,1471.7690068623392,1483.0302969105423,1480.0715992115154,1462.0620491972852,1451.8296211946001,1449.6366445013414,1444.785726195853,1452.5739591918878,1444.0827901161713,1459.4920805845259,1462.0255368728515,1480.058852984304,1487.5648810047037,1497.1716562781014,1499.1145451175723,1508.0762457058938,1526.707453000443,1517.6140788578195,1504.2834622394216,1471.9107342668244,1496.3459355629896,1526.409418343889,1560.2078477443558,1573.079953840334,1565.55529975955,1574.316971511846,1568.00916705638,1578.055892811515,1574.9352686430022,1568.1862898858253,1580.9522327254228,1590.0361490571627,1624.4797936744626,1633.8150553269738,1668.1216280357958,1728.3065675686603,1762.872950307199,1792.5894350833394,1799.4602883578807,1832.6909654264039,1864.28467864566,1853.621563007143,1858.2274978713422,1864.4852900920566,1896.9377346241035,1896.8876335752875,1908.9929239864791,1914.1466371607469,1941.5355802851007,1982.0831181963429,2027.023827647111,2094.810586279883,2069.7546236082917,2103.351737076453,2090.410682384803,2090.605082672493,2044.1727478246548,2001.3194444444446
17087,980,Bluffton,city,SC,SC,"Hilton Head Island-Bluffton, SC",Beaufort County,1244.695157458261,1247.7545866681485,1261.4448745889774,1278.8019240901303,1291.7431076569726,1306.7540267109541,1307.1486588182531,1309.9745407451333,1290.1716417938646,1287.5340902980993,1290.6894043736484,1302.5732462671244,1305.7835202941696,1310.8842785867585,1330.7010574976323,1350.0374822876358,1382.6484877799624,1386.228247477595,1393.1968055924851,1383.226209451213,1378.0574597099298,1384.1810640810645,1377.0649765630294,1377.6678904759453,1384.3878514415244,1383.2223909947763,1400.8367936285904,1406.338227426543,1423.981976610453,1446.0876800400279,1447.7314110652571,1455.5077636124886,1451.8104722762791,1462.676050751997,1451.8792613335431,1442.4270275217818,1440.965931631297,1455.510382155246,1468.5564492839032,1466.167121162567,1486.9154982665664,1485.518668068156,1497.2758496189808,1472.5978672206572,1477.5470834234886,1486.7483531158753,1496.4757386333256,1499.6045698462142,1495.1280415217918,1514.9577523831852,1533.088289305475,1547.0642046701817,1556.5807329649858,1552.2725922365696,1550.5405126611868,1548.4535912576434,1561.8400667119136,1552.4177994862853,1537.228175424725,1519.5116717042797,1519.939595887669,1524.1034365920948,1520.6159315277773,1530.6483437619702,1550.360419441184,1562.7011566983601,1576.5828457121568,1585.0425396182115,1607.6227264179572,1623.819675382879,1614.5609982423575,1623.5915855453286,1622.6805349879717,1654.5057386976052,1699.6982273190476,1749.77900207422,1839.41769195015,1897.0772930331448,1995.2050461394992,2042.9648966741347,2084.1557082970176,2030.0878074878692,2044.6173737733493,2091.359151378249,2179.85438756617,2228.07264772668,2249.167156900064,2303.759284843122,2363.430247527693,2365.2478866922074,2360.6137033463833,2295.295186192287,2245.1090396562354,2226.90977675589,2214.090549784922,2242.650284900285
20252,981,Roswell,city,NM,NM,"Roswell, NM",Chaves County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.9955975793857,1362.7870833047803,1318.4771718589568,1303.9888388831203,1312.5
17050,982,Blacksburg,city,VA,VA,"Blacksburg-Christiansburg, VA",Montgomery County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.2097463653852,1700.3135640892126,1717.2606517350944,1795.9105127601595,1788.0889923045177,1811.363416218163,1759.5783398370547,1785.3306723787332,1827.6374072147792,1785.7465000918144,1793.5303156433047,1735.857373964645,1827.9194814095943,1881.5352735773015,1961.7110903737278,1988.9162718607286,1949.954663086548,1902.2275132275133
8384,983,Fountain Valley,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.591054751389,2001.8616642154293,2077.4874762181116,2083.6642593077763,2093.497253774491,2069.7752677987364,2068.1158646958315,2070.809781031913,2068.2295749403197,2081.99080293891,2093.37556685988,2105.988355148522,2114.43966101131,2128.8584297178036,2135.2035821076806,2145.038351626588,2130.874812299013,2135.5229196696737,2114.690054011917,2124.1276322568883,2131.6103718089607,2162.190260478392,2178.3426496096868,2185.449532715585,2199.3526149498935,2203.082576005887,2197.795848977723,2216.5969029145867,2198.948601188568,2213.390256800887,2204.182992408357,2239.6013344765242,2248.140622561093,2270.7961161667413,2318.0011382491243,2278.9884489867286,2230.263352139388,2155.851115715821,2138.941122288234,2176.0228233716857,2228.8129137485234,2300.9731934592382,2352.857803898297,2327.474477035799,2369.8198746586886,2364.3735170723485,2440.4422211147466,2432.7567048868573,2425.8940627965903,2438.000802073367,2492.6107795317553,2543.395715186385,2600.4964371962474,2638.2813803340737,2658.8025321077957,2648.11111608193,2634.3692474053933,2728.8275581879057,2650.451811429087,2745.2518401482635,2732.7726569755437,2919.5348036919377,2963.5983070912002,2941.571581929853,2962.101797364528,2911.246343737564,2947.24832656863,2874.2726548650344,2858.4301587301584
21685,985,Bayonne,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,1346.0384214798635,1364.1247643879149,1412.7154508841204,1435.03839144601,1445.7382033366016,1453.7690923721016,1433.3041873065786,1436.0699246019517,1427.0925608208127,1444.4582895092462,1455.8550798507963,1460.6944437789004,1461.9156796549569,1488.2807600621124,1498.677147602837,1499.318419723993,1460.3699414436085,1451.7759505019928,1467.652152459551,1523.3071606229262,1532.9564037909904,1541.7878448745087,1532.5686462544472,1540.895397006214,1545.6139021113759,1553.202691398366,1571.9092109190447,1574.9363010647564,1562.688573145608,1556.9295076803442,1548.7059913729795,1571.409879841407,1575.670267277807,1596.6604819001934,1595.3603598691784,1613.157571718579,1615.0947311130608,1603.3673897970132,1624.2507133771364,1658.878549132789,1698.8573020497663,1692.030759809351,1680.3045230540379,1683.7378000011981,1687.0155398173897,1678.4537543954364,1659.930859153357,1650.554214857001,1679.3870380777832,1710.721955244511,1737.834062699497,1732.5274665928223,1731.9880281053279,1722.859591923196,1730.0688312833895,1732.6975682728976,1723.3430184748167,1711.2489632279219,1713.990913916532,1719.237376799127,1718.0361834362857,1699.0145988211748,1706.3971622118622,1709.0689841895153,1700.5550744239254,1707.451419091864,1724.1678401549198,1772.9936774427879,1776.4813868906906,1802.2806018929812,1790.0323779209418,1776.6297717891218,1761.4894059889632,1776.1291045246608,1796.16639456422,1792.026283372665,1799.4648502387763,1837.3790991280562,1864.156821244219,1869.6740523381718,1868.076237589313,1887.5688969507555,1893.730461987227,1922.1735262657144,1937.7796387109545,1984.0633578413913,2007.9160705230286,2049.1795421748216,2050.853010442472,2064.510564559361,2074.4747394917304,2069.6844065715477,2052.178987612995,2055.9771034580413,2081.00086146066,2101.6779251399944
399297,986,Muskegon,city,MI,MI,"Muskegon, MI",Muskegon County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.4834322299482,888.3234720218484,904.6264226937866,922.8696974587934,923.5065494813311,946.4645704214144,966.6634054240742,955.2271902498142,978.1661429918046,1006.0913175607826,1026.0449473307503,996.63862263222,972.6086111721199,974.3261324210567,1002.2286312793299,965.5555555555555
14730,988,Wyoming,city,MI,MI,"Grand Rapids-Kentwood, MI",Kent County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.8833886735556,1076.129986436567,1109.8092255840497,1156.8225007873486,1182.3412527570867,1185.5459274509433,1205.8361155494297,1223.016411087698,1207.4326543460165,1188.6792138107187,1169.0163523045776,1168.4261196883035,1156.8055555555557
38134,989,Danville,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,,,,,,,,,,,,,,,3189.833890329529,3214.5108387048786,3252.704880368425,3259.15059612955,3192.0122112192794,3183.047708213749,3153.874197924703,3208.1489230453117,3201.836479495475,3238.1885012059306,3224.6326288067416,3284.1139607383802,3305.653599786252,3379.7206619298368,3387.588786456798,3407.3319169581932,3380.1577804355397,3345.261674510559,3302.9409555612497,3318.452395820352,3280.2085231661126,3292.3309230531454,3320.505250871622,3415.522448421739,3476.048557780873,3480.8614438807294,3469.79284049671,3445.027489077606,3410.858353538611,3376.323945519818,3347.243667387634,3386.494072653723,3433.679740565854,3484.803218287051,3478.90048307904,3498.5564634074626,3506.02160681895,3540.344439283831,3543.719334952452,3547.753315617947,3508.494423500811,3480.6240158458395,3443.1850518901774,3409.0604144478834,3444.448759886755,3444.051094742338,3517.172978978781,3531.1212760753338,3569.958595884982,3586.0323962047005,3585.8521725809137,3605.1137386525106,3608.4002658880927,3607.3857610450796,3626.616429732517,3707.2021959727936,3711.2554871042844,3708.7391907847536,3637.783376522691,3693.036986378883,3762.9087368931405,3933.6144853292303,3971.7690440246283,4019.4961213349384,3934.7171684239793,3961.037703922972,3931.5631454424242,3995.857099256363,3849.9318800956557,3898.272295155093,3936.675924912773,4146.781954293409,4231.906891278565,4250.406284133261,4324.90467642809,4331.330016949428,4299.646412803257,4216.507614633879,4198.6975820516645,4148.356597136503,4143.337519418434,4135.026455026456
11738,990,Griffin,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Spalding County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.3542077771249,1050.3859875229618,1120.401682636402,1137.849177770716,1167.1099021063583,1120.2595218059703,,1122.1576896786414,1142.9521900332293,1142.3104722955288,1153.3449622670537,1262.0562652079561,1245.1480458278336,1340.5729230625634,1309.0049587803853,1400.6081154621268,1384.3837186343787,1404.3580092361121,1412.5833333333333
7433,992,Titusville,city,FL,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,790.3394217204861,796.2568499097333,808.4279744410087,815.030418245605,813.4165467249741,812.699344211924,815.1267277837898,819.4292471671797,813.8580690666735,814.931700292375,819.4272573941734,838.568336124476,848.818932765797,864.8882040758718,872.6279643641528,875.3927028156351,870.4567750052767,866.9104878401947,873.2980360936451,883.0997018309221,896.3165195215564,906.49800169933,912.6877308730658,919.7426014559088,929.8500503382447,933.9996102448516,936.2922504618041,941.4940432960063,,957.7247157840776,959.4818142497137,975.43854087832,974.6302792494321,989.9730481555912,998.9881843639982,1012.3838914936415,1018.1693130517848,1015.8640102102382,1020.2472852061959,1029.9778174235864,1039.32892915137,1057.3187392035375,1059.1153040708143,1062.830688728599,1074.9752846310812,1073.384673506059,1089.1094558419445,1079.6507131875246,1091.1441427549776,1085.1832657435605,1097.2224339762233,1101.2239550085042,1113.2869534859199,1115.4310341804262,1123.3241090822974,1137.5967328154286,1143.703088218739,1138.2352466267798,1137.232325177573,1136.9566228828558,1162.4188376153268,1165.4566338596376,1178.6596527930908,1183.361684006016,1189.2410915082964,1201.6426196475811,1203.0426841458159,1205.686574800121,1213.3500659926733,1213.0753236868482,1231.973188853107,1221.31888631871,1234.1877001643072,1238.6740303277247,1292.5906492106835,1321.2097881306468,,,1459.0106010980742,1405.1068137018951,1404.4943421441528,1418.266489961962,1445.9836974945824,1491.0221777127972,1539.5737137485676,1553.9951378972362,1612.1330689100112,1625.925776298854,1682.4574159199108,1625.2699722110365,1679.492526484377,1681.9719461995453,1705.9801014492068,1676.8582044852537,1687.3458906536123,1743.8746438746439
14603,993,Weymouth,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,,,,,,,,,,,,,,,,,,,,,,1674.5813087101992,1673.8972296461202,1686.613290969206,1727.0202155766474,1721.2390966126256,1739.9080452221187,1740.1319072273561,1782.386050475789,1773.8159078360543,1758.0796896668237,1737.6797493655858,1744.6626717102467,1725.087713595343,1720.7246799273382,1705.1404434104436,1731.873407898609,1748.022360778708,1784.7730046176753,1823.0502957594722,1850.751617711922,1878.1479830450305,1858.6119901703025,1831.497628339242,1788.457304000776,1751.5277474843854,1757.0853608490297,1774.1666234656875,1810.1878947351888,1827.7691995254258,1858.0107358632422,1889.4690020879218,1906.7470968367418,1909.5106853949203,1889.336483190437,1874.4014547225129,1855.733037888959,1865.3297131235618,1857.9481275385815,1874.862064588941,1872.9449157719916,1869.269468152848,1829.7826789213323,1857.3775334139852,1866.3058068338187,1886.6510811071048,1848.2414681897396,1882.9592188286917,1898.4996290349027,1874.7153625098854,1867.718009365705,1849.5828684885553,1903.9947537649316,1921.1564217190787,1959.8265864711896,2009.6251926400705,2042.908499700318,2130.3599103242286,2143.934198565856,2189.6639741254066,2156.9271925894614,2152.654922832839,2145.7025721127393,2155.2017324442395,2195.110564613143,2265.766447011673,2376.697037516045,2455.9966551801454,2442.058723502929,2393.083737955316,2349.472625767189,2305.5229413654924,2281.646175061901,2295.8318365789037,2340.1476923750843,2375.431746031746
39899,994,Mount Prospect,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,,,1054.0629536248548,1078.089407659892,1078.0044704475863,1077.0652318317234,1085.7204556825475,1083.9417547673877,1073.2943854710677,1060.494214462346,1067.3858811090647,1076.4784645459074,1090.2160283963797,1096.0424781368258,1113.5223614616473,1130.3391458743981,1134.3711805756495,1139.1961037658666,1124.9717749282033,1108.8985782391978,1086.649770669488,1076.1359789216042,1077.9712908677627,1089.039179082664,1115.5584603393934,1137.9189416508252,1149.1568177614,1166.624035815099,1170.8374553838296,1169.495722948218,1158.513635825466,1149.1437975425533,1153.4752142048055,1150.5739544667845,1137.5312263395344,1131.0034502440378,1135.7384449701433,1157.2646348482515,1178.4391670885489,1198.1116077690092,1211.9882913023926,1214.218640671878,1188.7279524489975,1171.7168592626788,1160.8991158577244,1171.6139513556534,1175.9081133891088,1179.7534171619677,1162.4692475838538,1168.7695646272157,1170.1954029179906,1177.9653627740183,1181.5750341471382,1186.2302672958947,1195.5037040742816,1188.9252321816637,,1185.5223736537835,1209.0114198462848,1228.662297129198,1269.8207007323192,1263.275234256317,1275.7443164427787,1286.3427710805672,1320.4023196138485,1329.1911579736643,1324.6962230445483,1324.351324121314,1337.0508873678298,1356.536196184968,1374.0271621650213,1387.5028542130513,1421.5333963261257,1444.8993241071075,1482.6630432085062,1494.3071296617327,1496.1579975388047,1489.5162409222294,1493.75550946571,1525.6087834418997,1559.6559888025924,1599.842849858269,1623.3034188034187
46105,995,Lake Havasu City,city,AZ,AZ,"Lake Havasu City-Kingman, AZ",Mohave County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.8823119208823,1482.5633562587418,1509.356188504339,1621.0266043367794,1727.9778119897442,1734.1630569138033,1646.6121854141038,1669.6644829821505,1690.8586602091468,1755.2947215987176,1718.4068576038799,1756.2575479376417,1778.4132038482605,1799.9420277018555,1781.4583333333333
25550,996,Lenexa,city,KS,KS,"Kansas City, MO-KS",Johnson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.7188709461707,1187.041003992981,1199.8843153266919,1216.6982736278942,1242.7609002794309,1280.656331949942,1317.6239634820597,1342.3919723250185,1353.4411698157592,1338.2662022755167,1319.512646109398,1322.8239974670623,1333.8588720310158,1368.1607737332445,1388.0192788809695,1420.1859060053857,1451.982074140264,1479.8445692694722,1521.6157181616095,1519.2033006937406,1526.7714861686995,1492.6944608620126,1501.212170814384,1500.1915279120697,1493.7437002119793,1491.5460547504026
52082,997,Fort Walton Beach,city,FL,FL,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,960.9542974454091,971.1817470605796,974.3502137511338,982.5045073110322,981.3729843890143,983.558644602563,971.9831502750856,971.298210768349,973.1999990658445,984.8540221684192,986.6377093586797,981.1638059912833,986.8621000100051,991.5916420300397,1004.2395432564632,1009.62301184051,1008.0733439861267,1012.5194869931495,1014.9556442355229,1023.5441126506192,1020.8557214397483,1012.7363174167849,1016.058685461003,1018.4057425585949,1025.4029797155483,1026.4617243020564,1040.072811303867,1053.2444736905431,1061.4156025774594,1066.2130035436371,1067.841659359978,1066.2928031324227,1059.230606408941,1057.330346001196,1060.8297322064325,1070.0064593725529,1084.9139596134278,1097.6110514037796,1109.9300059578768,1117.6257519228063,1124.4889521424168,1129.468852848737,1136.7628873879185,1142.5694110312506,1149.791480395457,1147.178576007675,1151.1259408894432,1165.6260914902052,1185.4842182711564,1206.8196097656817,1218.8586968498716,1232.5138913635171,1239.7907315185205,1237.8577691721719,1234.5922602021913,1238.703704521585,1245.7422369085646,1242.7913230156637,1237.5293156067346,1241.8543990261132,1259.7670599909504,1265.2142227919232,1272.5204891978433,1284.8201144173474,1298.6821155832474,1300.7815629099055,1301.089331901275,1306.9834626748896,1323.316499665081,1332.300705613192,1347.0530414475497,1360.316183069375,1391.5498167818982,1412.1655777840772,1429.5440830819912,1465.6474451400848,1506.6876885835889,1565.7919305976502,1555.100274028477,1553.3301303453243,1535.2515734155807,1590.0957192123885,1636.983062938532,1686.1549225362933,1678.3673367610834,1681.1878206508134,1712.4091541311695,1762.0046758660046,1805.4352459006468,1816.4462539164,1827.518438159236,1824.3584454028019,1808.0745268927847,1796.7292789473545,1792.3760696642892,1788.2859477124184
44568,998,Chesterfield,city,VA,VA,"Richmond, VA",Chesterfield County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.5396763649967,1287.4122023630916,1290.7594704461744,1322.6477142494007,1345.2779188570153,1220.136313622658,1295.6387145638678,1405.2144062143025,,1640.8386712151323,1654.478468120778,1692.1917112330154,1703.7552931643265,1701.9166666666667
